FID,SRC_AGENCY,FIRE_ID,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
188002,AB,HWF198,58.743033,-115.00355,2015,6,24,2015-06-24 00:00:00,2015-06-24 00:00:00,0.01,L,4,4,Taiga Plain,Taiga des plaines
188003,AB,HWF199,58.7409,-115.005533,2015,6,24,2015-06-24 00:00:00,2015-06-25 00:00:00,0.05,L,4,4,Taiga Plain,Taiga des plaines
188004,AB,HWF212,58.66325,-115.294433,2015,6,25,2015-06-25 00:00:00,2015-06-25 00:00:00,0.02,L,4,4,Taiga Plain,Taiga des plaines
188005,AB,HWF306,58.692667,-115.250867,2015,8,12,2015-08-12 00:00:00,2015-08-13 00:00:00,0.7,L,4,4,Taiga Plain,Taiga des plaines
188006,AB,HWF331,58.6469,-115.1884,2015,10,10,2015-10-10 00:00:00,2015-10-17 00:00:00,0.9,U,4,4,Taiga Plain,Taiga des plaines
188022,AB,HWF151,59.271083,-114.25625,2015,6,5,2015-06-05 00:00:00,2015-08-14 00:00:00,8782.5,L,4,4,Taiga Plain,Taiga des plaines
188023,AB,HWF177,59.183333,-116.2,2015,6,23,2015-06-23 00:00:00,2015-06-24 00:00:00,0.64,L,4,4,Taiga Plain,Taiga des plaines
188024,AB,HWF204,59.1426,-115.1524,2015,6,24,2015-06-24 00:00:00,2015-08-14 00:00:00,10175.7,L,4,4,Taiga Plain,Taiga des plaines
188025,AB,HWF231,58.894433,-115.1049,2015,6,26,2015-06-26 00:00:00,2015-06-26 00:00:00,5.9,L,4,4,Taiga Plain,Taiga des plaines
188026,AB,HWF232,58.8648,-114.9836,2015,6,26,2015-06-26 00:00:00,2015-06-27 00:00:00,1.0,L,4,4,Taiga Plain,Taiga des plaines
188027,AB,HWF233,58.86305,-114.973733,2015,6,26,2015-06-26 00:00:00,2015-06-27 00:00:00,0.2,L,4,4,Taiga Plain,Taiga des plaines
188028,AB,HWF272,59.039817,-114.984083,2015,7,2,2015-07-02 00:00:00,2015-08-14 00:00:00,1929.3,L,4,4,Taiga Plain,Taiga des plaines
188029,AB,HWF279,59.043883,-115.9536,2015,7,14,2015-07-14 00:00:00,2015-07-14 00:00:00,2.6,L,4,4,Taiga Plain,Taiga des plaines
188053,AB,HWF027,58.48369,-114.519947,2015,4,21,2015-04-21 00:00:00,2015-04-22 00:00:00,1.0,H,9,9,Boreal PLain,Plaines bornales
188054,AB,HWF080,58.47,-114.505333,2015,5,13,2015-05-13 00:00:00,2015-05-13 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
188055,AB,HWF086,58.473183,-114.483067,2015,5,15,2015-05-15 00:00:00,2015-05-15 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188056,AB,HWF088,58.481633,-114.518267,2015,5,15,2015-05-15 00:00:00,2015-05-16 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188057,AB,HWF092,58.471683,-114.505517,2015,5,16,2015-05-16 00:00:00,2015-05-17 00:00:00,1.2,H,9,9,Boreal PLain,Plaines bornales
188058,AB,HWF100,58.483117,-114.469567,2015,5,18,2015-05-18 00:00:00,2015-05-18 00:00:00,0.02,H,9,9,Boreal PLain,Plaines bornales
188059,AB,HWF108,58.497217,-114.5397,2015,5,21,2015-05-21 00:00:00,2015-05-22 00:00:00,0.6,H,9,9,Boreal PLain,Plaines bornales
188060,AB,HWF110,58.48369,-114.519947,2015,5,22,2015-05-22 00:00:00,2015-09-30 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188061,AB,MWF037,58.719033,-111.154933,2015,6,7,2015-06-07 00:00:00,2015-06-07 00:00:00,0.1,H,9,5a,Taiga Shield West,Taiga du Bouclier
188062,AB,MWF129,58.706167,-111.1865,2015,7,10,2015-07-10 00:00:00,2015-07-10 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
188063,AB,MWF133,59.246617,-111.531917,2015,7,16,2015-07-16 00:00:00,2015-07-16 00:00:00,2.9,L,9,9,Boreal PLain,Plaines bornales
188133,AB,HWF021,58.464933,-114.474817,2015,4,20,2015-04-20 00:00:00,2015-04-20 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188134,AB,HWF032,58.46025,-114.529117,2015,4,22,2015-04-22 00:00:00,2015-04-23 00:00:00,0.4,H,9,9,Boreal PLain,Plaines bornales
188135,AB,HWF033,58.46215,-114.556767,2015,4,22,2015-04-22 00:00:00,2015-04-23 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188136,AB,HWF034,58.462483,-114.575133,2015,4,23,2015-04-23 00:00:00,2015-04-23 00:00:00,0.21,H,9,9,Boreal PLain,Plaines bornales
188137,AB,HWF039,58.46554,-114.519947,2015,4,26,2015-04-26 00:00:00,2015-04-27 00:00:00,0.6,H,9,9,Boreal PLain,Plaines bornales
188138,AB,HWF046,58.463917,-114.570967,2015,4,27,2015-04-27 00:00:00,2015-04-27 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
188139,AB,HWF049,58.453867,-114.568167,2015,4,28,2015-04-28 00:00:00,2015-04-28 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188140,AB,HWF055,58.43615,-114.550767,2015,4,29,2015-04-29 00:00:00,2015-05-01 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188141,AB,HWF068,58.454613,-114.540949,2015,5,6,2015-05-06 00:00:00,2015-05-07 00:00:00,1.0,H,9,9,Boreal PLain,Plaines bornales
188142,AB,HWF078,58.434767,-114.58415,2015,5,13,2015-05-13 00:00:00,2015-05-13 00:00:00,0.8,H,9,9,Boreal PLain,Plaines bornales
188143,AB,HWF082,58.44195,-114.550567,2015,5,13,2015-05-13 00:00:00,2015-05-14 00:00:00,1.2,H,9,9,Boreal PLain,Plaines bornales
188144,AB,HWF083,58.455517,-114.544567,2015,5,14,2015-05-14 00:00:00,2015-05-17 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188145,AB,HWF087,58.436733,-114.534267,2015,5,15,2015-05-15 00:00:00,2015-05-21 00:00:00,61.4,H,9,9,Boreal PLain,Plaines bornales
188146,AB,HWF093,58.460967,-114.449383,2015,5,16,2015-05-16 00:00:00,2015-05-17 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188147,AB,HWF094,58.484183,-114.539517,2015,5,17,2015-05-17 00:00:00,2015-05-17 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188148,AB,HWF097,58.47465,-114.565383,2015,5,17,2015-05-17 00:00:00,2015-05-17 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188149,AB,HWF098,58.47465,-114.565383,2015,5,17,2015-05-17 00:00:00,2015-05-17 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188150,AB,HWF103,58.426983,-114.5893,2015,5,21,2015-05-21 00:00:00,2015-05-22 00:00:00,0.8,H,9,9,Boreal PLain,Plaines bornales
188151,AB,HWF104,58.4424,-114.543283,2015,5,21,2015-05-21 00:00:00,2015-05-22 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188152,AB,HWF114,58.454613,-114.540949,2015,5,23,2015-05-23 00:00:00,2015-05-23 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188153,AB,HWF117,58.46255,-114.543817,2015,5,23,2015-05-23 00:00:00,2015-05-24 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188154,AB,HWF119,58.467117,-114.537633,2015,5,25,2015-05-25 00:00:00,2015-05-25 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188155,AB,HWF136,58.465083,-114.525183,2015,5,26,2015-05-26 00:00:00,2015-05-27 00:00:00,0.02,H,9,9,Boreal PLain,Plaines bornales
188156,AB,HWF150,58.467967,-114.53,2015,6,5,2015-06-05 00:00:00,2015-06-05 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188157,AB,HWF154,58.456917,-114.543633,2015,6,6,2015-06-06 00:00:00,2015-06-06 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188158,AB,HWF155,58.45625,-114.543183,2015,6,6,2015-06-06 00:00:00,2015-06-06 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188159,AB,HWF161,58.414917,-114.510917,2015,6,11,2015-06-11 00:00:00,2015-06-16 00:00:00,12.5,L,9,9,Boreal PLain,Plaines bornales
188160,AB,HWF167,58.466,-114.527167,2015,6,20,2015-06-20 00:00:00,2015-06-20 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188161,AB,HWF168,58.433833,-114.539833,2015,6,20,2015-06-20 00:00:00,2015-06-21 00:00:00,0.02,H,9,9,Boreal PLain,Plaines bornales
188162,AB,HWF221,58.442133,-114.543583,2015,6,25,2015-06-25 00:00:00,2015-06-26 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188163,AB,HWF259,58.46515,-114.519033,2015,6,28,2015-06-28 00:00:00,2015-06-29 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188164,AB,HWF311,58.466267,-114.525783,2015,8,24,2015-08-24 00:00:00,2015-08-24 00:00:00,0.03,H,9,9,Boreal PLain,Plaines bornales
188165,AB,HWF327,58.46554,-114.478287,2015,9,30,2015-09-30 00:00:00,2015-10-06 00:00:00,1.0,H,9,9,Boreal PLain,Plaines bornales
188166,AB,HWF329,58.460667,-114.55775,2015,10,1,2015-10-01 00:00:00,2015-10-06 00:00:00,0.72,H,9,9,Boreal PLain,Plaines bornales
188327,AB,PWF130,57.771717,-117.9179,2015,3,20,2015-03-20 00:00:00,2015-03-30 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188328,AB,HWF005,58.511017,-116.587614,2015,4,13,2015-04-13 00:00:00,2015-04-14 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188329,AB,HWF018,58.501233,-115.120833,2015,4,17,2015-04-17 00:00:00,2015-04-17 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188330,AB,HWF020,58.487583,-116.377367,2015,4,20,2015-04-20 00:00:00,2015-04-20 00:00:00,7.88,H,9,9,Boreal PLain,Plaines bornales
188331,AB,HWF040,58.514533,-115.155033,2015,4,26,2015-04-26 00:00:00,2015-04-26 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188332,AB,HWF044,58.314738,-116.029327,2015,4,27,2015-04-27 00:00:00,2015-04-27 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188333,AB,HWF045,58.5184,-117.0155,2015,4,27,2015-04-27 00:00:00,2015-04-27 00:00:00,2.1,H,9,9,Boreal PLain,Plaines bornales
188334,AB,HWF050,58.516233,-117.052967,2015,4,28,2015-04-28 00:00:00,2015-04-28 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188335,AB,HWF051,58.5223,-117.083267,2015,4,28,2015-04-28 00:00:00,2015-04-28 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188336,AB,HWF056,58.4998,-117.018417,2015,4,29,2015-04-29 00:00:00,2015-04-29 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188337,AB,HWF058,58.590167,-115.156617,2015,4,29,2015-04-29 00:00:00,2015-04-29 00:00:00,0.07,H,9,9,Boreal PLain,Plaines bornales
188338,AB,HWF062,58.499883,-115.15535,2015,5,1,2015-05-01 00:00:00,2015-05-01 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188339,AB,HWF064,58.49225,-115.1353,2015,5,3,2015-05-03 00:00:00,2015-05-03 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188340,AB,HWF065,58.583709,-117.131598,2015,5,5,2015-05-05 00:00:00,2015-05-05 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188341,AB,HWF071,58.24775,-116.04185,2015,5,9,2015-05-09 00:00:00,2015-05-11 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188342,AB,HWF077,58.458233,-116.260033,2015,5,10,2015-05-10 00:00:00,2015-05-10 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188343,AB,HWF079,58.511017,-115.5755,2015,5,13,2015-05-13 00:00:00,2015-05-21 00:00:00,121.1,H,9,9,Boreal PLain,Plaines bornales
188344,AB,HWF081,58.489199,-115.151036,2015,5,13,2015-05-13 00:00:00,2015-05-13 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
188345,AB,HWF084,57.993533,-117.0675,2015,5,14,2015-05-14 00:00:00,2015-05-15 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
188346,AB,HWF089,58.050083,-116.405033,2015,5,15,2015-05-15 00:00:00,2015-05-18 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188347,AB,HWF090,57.934988,-116.7243,2015,5,15,2015-05-15 00:00:00,2015-05-22 00:00:00,2.82,H,9,9,Boreal PLain,Plaines bornales
188348,AB,HWF096,58.39115,-115.571133,2015,5,17,2015-05-17 00:00:00,2015-05-22 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188349,AB,HWF101,58.09385,-116.403233,2015,5,18,2015-05-18 00:00:00,2015-05-27 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188350,AB,HWF102,58.075344,-116.506436,2015,5,21,2015-05-21 00:00:00,2015-05-22 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188351,AB,HWF106,58.43715,-116.2454,2015,5,21,2015-05-21 00:00:00,2015-05-21 00:00:00,0.7,H,9,9,Boreal PLain,Plaines bornales
188352,AB,HWF109,58.498,-115.1586,2015,5,22,2015-05-22 00:00:00,2015-05-23 00:00:00,7.03,H,9,9,Boreal PLain,Plaines bornales
188353,AB,HWF112,58.597233,-116.289183,2015,5,22,2015-05-22 00:00:00,2015-05-23 00:00:00,0.07,L,9,9,Boreal PLain,Plaines bornales
188354,AB,HWF118,58.500317,-116.57075,2015,5,24,2015-05-24 00:00:00,2015-05-26 00:00:00,1.11,H,9,9,Boreal PLain,Plaines bornales
188355,AB,HWF122,58.54015,-117.943,2015,5,25,2015-05-25 00:00:00,2015-05-26 00:00:00,0.8,L,9,9,Boreal PLain,Plaines bornales
188356,AB,HWF128,58.538183,-117.943,2015,5,25,2015-05-25 00:00:00,2015-05-25 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188357,AB,HWF134,57.92585,-116.598,2015,5,25,2015-05-25 00:00:00,2015-05-26 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188358,AB,HWF137,58.44215,-116.149117,2015,5,27,2015-05-27 00:00:00,2015-05-27 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188359,AB,HWF139,58.271733,-115.9572,2015,5,28,2015-05-28 00:00:00,2015-05-28 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188360,AB,HWF141,58.2502,-117.3433,2015,5,30,2015-05-30 00:00:00,2015-06-02 00:00:00,7.03,H,9,9,Boreal PLain,Plaines bornales
188361,AB,HWF142,58.495033,-115.125817,2015,5,30,2015-05-30 00:00:00,2015-05-30 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188362,AB,HWF143,58.5299,-115.16205,2015,6,2,2015-06-02 00:00:00,2015-06-16 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188363,AB,HWF145,58.1717,-116.344152,2015,6,2,2015-06-02 00:00:00,2015-06-02 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188364,AB,HWF146,58.47466,-116.001439,2015,6,3,2015-06-03 00:00:00,2015-06-09 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188365,AB,HWF148,58.149847,-117.607647,2015,6,4,2015-06-04 00:00:00,2015-06-04 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188366,AB,HWF152,58.254834,-116.200629,2015,6,5,2015-06-05 00:00:00,2015-06-05 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188367,AB,HWF159,58.32195,-115.959767,2015,6,8,2015-06-08 00:00:00,2015-06-08 00:00:00,0.07,H,9,9,Boreal PLain,Plaines bornales
188368,AB,HWF164,58.651433,-116.7092,2015,6,13,2015-06-13 00:00:00,2015-06-13 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188369,AB,HWF190,58.078833,-116.415833,2015,6,24,2015-06-24 00:00:00,2015-07-05 00:00:00,199.6,L,9,9,Boreal PLain,Plaines bornales
188370,AB,HWF225,58.653067,-114.791867,2015,6,26,2015-06-26 00:00:00,2015-06-26 00:00:00,0.02,L,9,9,Boreal PLain,Plaines bornales
188371,AB,HWF250,58.4147,-117.291867,2015,6,27,2015-06-27 00:00:00,2015-07-13 00:00:00,193.2,L,9,9,Boreal PLain,Plaines bornales
188372,AB,HWF263,58.4262,-117.619417,2015,7,1,2015-07-01 00:00:00,2015-07-01 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
188373,AB,HWF270,58.618167,-117.048333,2015,7,2,2015-07-02 00:00:00,2015-07-02 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188374,AB,HWF271,58.1146,-117.697117,2015,7,2,2015-07-02 00:00:00,2015-07-03 00:00:00,0.5,L,9,9,Boreal PLain,Plaines bornales
188375,AB,HWF280,58.456467,-116.4459,2015,7,14,2015-07-14 00:00:00,2015-07-15 00:00:00,0.93,H,9,9,Boreal PLain,Plaines bornales
188376,AB,HWF284,58.514783,-116.474233,2015,7,16,2015-07-16 00:00:00,2015-07-16 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188377,AB,HWF285,58.478917,-116.344967,2015,7,18,2015-07-18 00:00:00,2015-07-18 00:00:00,0.1,U,9,9,Boreal PLain,Plaines bornales
188378,AB,HWF286,58.57905,-116.582817,2015,7,19,2015-07-19 00:00:00,2015-07-19 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
188379,AB,HWF293,58.085617,-117.438167,2015,7,27,2015-07-27 00:00:00,2015-07-28 00:00:00,0.05,L,9,9,Boreal PLain,Plaines bornales
188380,AB,HWF297,58.527483,-115.162,2015,7,31,2015-07-31 00:00:00,2015-10-05 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188381,AB,HWF302,58.4054,-115.05875,2015,8,9,2015-08-09 00:00:00,2015-08-11 00:00:00,0.2,L,9,9,Boreal PLain,Plaines bornales
188382,AB,HWF304,58.636533,-117.103733,2015,8,11,2015-08-11 00:00:00,2015-08-11 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188383,AB,HWF307,58.51575,-116.265167,2015,8,13,2015-08-13 00:00:00,2015-08-17 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188384,AB,HWF310,58.389236,-115.935335,2015,8,18,2015-08-18 00:00:00,2015-08-18 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
188385,AB,HWF313,58.583709,-117.131598,2015,8,24,2015-08-24 00:00:00,2015-08-28 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188386,AB,HWF314,58.031727,-116.824185,2015,8,31,2015-08-31 00:00:00,2015-09-08 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188387,AB,HWF315,58.206197,-116.216644,2015,9,3,2015-09-03 00:00:00,2015-09-11 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188388,AB,HWF316,58.191642,-116.106383,2015,9,3,2015-09-03 00:00:00,2015-09-09 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188389,AB,HWF319,58.6185,-117.176117,2015,9,14,2015-09-14 00:00:00,2015-09-15 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188390,AB,HWF321,58.583867,-117.131017,2015,9,16,2015-09-16 00:00:00,2015-09-18 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188391,AB,HWF324,58.445638,-116.267077,2015,9,22,2015-09-22 00:00:00,2015-09-22 00:00:00,0.4,H,9,9,Boreal PLain,Plaines bornales
188392,AB,HWF325,58.583709,-117.089594,2015,9,23,2015-09-23 00:00:00,2015-09-24 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188393,AB,HWF330,58.511017,-116.713282,2015,10,9,2015-10-09 00:00:00,2015-10-13 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188394,AB,HWF332,58.249799,-116.023537,2015,10,14,2015-10-14 00:00:00,2015-10-19 00:00:00,0.4,H,9,9,Boreal PLain,Plaines bornales
188395,AB,PWF004,57.890383,-117.609883,2015,4,16,2015-04-16 00:00:00,2015-04-17 00:00:00,27.4,H,9,9,Boreal PLain,Plaines bornales
188396,AB,PWF012,57.840867,-117.650467,2015,4,23,2015-04-23 00:00:00,2015-04-24 00:00:00,2.4,U,9,9,Boreal PLain,Plaines bornales
188397,AB,PWF072,57.729733,-117.634617,2015,5,30,2015-05-30 00:00:00,2015-05-31 00:00:00,0.1,U,9,9,Boreal PLain,Plaines bornales
188398,AB,PWF073,57.962583,-117.581183,2015,6,2,2015-06-02 00:00:00,2015-06-08 00:00:00,4.5,H,9,9,Boreal PLain,Plaines bornales
188399,AB,PWF074,57.72065,-117.69405,2015,6,2,2015-06-02 00:00:00,2015-06-03 00:00:00,0.6,H,9,9,Boreal PLain,Plaines bornales
188400,AB,PWF075,57.9789,-117.5672,2015,6,2,2015-06-02 00:00:00,2015-06-08 00:00:00,1.4,H,9,9,Boreal PLain,Plaines bornales
188401,AB,PWF077,57.968367,-117.575983,2015,6,2,2015-06-02 00:00:00,2015-06-08 00:00:00,0.1,U,9,9,Boreal PLain,Plaines bornales
188402,AB,PWF078,57.967283,-117.576917,2015,6,2,2015-06-02 00:00:00,2015-06-08 00:00:00,0.8,U,9,9,Boreal PLain,Plaines bornales
188403,AB,PWF079,57.962867,-117.580667,2015,6,2,2015-06-02 00:00:00,2015-06-08 00:00:00,0.01,U,9,9,Boreal PLain,Plaines bornales
188404,AB,PWF100,57.82795,-117.135583,2015,6,24,2015-06-24 00:00:00,2015-06-26 00:00:00,1.7,L,9,9,Boreal PLain,Plaines bornales
188405,AB,PWF114,57.826567,-117.135033,2015,6,25,2015-06-25 00:00:00,2015-06-25 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188406,AB,PWF121,57.777,-118.0514,2015,6,30,2015-06-30 00:00:00,2015-06-30 00:00:00,0.01,L,9,4,Taiga Plain,Taiga des plaines
188407,AB,PWF175,58.068333,-117.867233,2015,8,26,2015-08-26 00:00:00,2015-09-01 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
188408,AB,PWF176,57.739533,-117.162867,2015,8,27,2015-08-27 00:00:00,2015-08-28 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188409,AB,PWF184,57.854517,-117.645183,2015,9,29,2015-09-29 00:00:00,2015-10-06 00:00:00,0.9,H,9,9,Boreal PLain,Plaines bornales
188410,AB,PWF185,57.73055,-117.416433,2015,10,13,2015-10-13 00:00:00,2015-10-13 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188411,AB,PWF190,57.7811,-117.694083,2015,12,7,2015-12-07 00:00:00,2016-01-08 00:00:00,0.1,H,9,9,Boreal PLain,Plaines bornales
188412,AB,PWF191,57.736867,-117.693967,2015,12,7,2015-12-07 00:00:00,2015-12-17 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188435,AB,HWF099,58.2976,-119.298067,2015,5,17,2015-05-17 00:00:00,2015-05-17 00:00:00,0.01,H,4,4,Taiga Plain,Taiga des plaines
188436,AB,HWF123,58.610933,-118.937567,2015,5,25,2015-05-25 00:00:00,2015-05-25 00:00:00,0.5,L,4,4,Taiga Plain,Taiga des plaines
188437,AB,HWF125,58.605633,-118.994933,2015,5,25,2015-05-25 00:00:00,2015-05-26 00:00:00,0.01,L,4,4,Taiga Plain,Taiga des plaines
188438,AB,HWF169,58.200783,-119.481333,2015,6,21,2015-06-21 00:00:00,2015-06-22 00:00:00,0.4,L,4,4,Taiga Plain,Taiga des plaines
188439,AB,HWF219,58.190767,-118.35585,2015,6,25,2015-06-25 00:00:00,2016-05-09 00:00:00,11945.8,L,4,4,Taiga Plain,Taiga des plaines
188440,AB,HWF265,58.228,-119.5515,2015,7,1,2015-07-01 00:00:00,2015-07-11 00:00:00,63.6,L,4,4,Taiga Plain,Taiga des plaines
188441,AB,HWF317,58.466183,-118.838783,2015,9,7,2015-09-07 00:00:00,2015-09-07 00:00:00,0.01,H,4,4,Taiga Plain,Taiga des plaines
188442,AB,HWF320,58.262867,-119.3808,2015,9,15,2015-09-15 00:00:00,2015-09-15 00:00:00,0.1,H,4,4,Taiga Plain,Taiga des plaines
188453,AB,MWF004,57.446317,-111.564333,2015,4,14,2015-04-14 00:00:00,2015-04-14 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188454,AB,MWF006,57.175267,-111.59385,2015,4,19,2015-04-19 00:00:00,2015-04-19 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188455,AB,MWF027,57.400667,-111.346367,2015,5,25,2015-05-25 00:00:00,2015-05-26 00:00:00,0.4,L,9,9,Boreal PLain,Plaines bornales
188456,AB,MWF056,57.981183,-111.429183,2015,6,24,2015-06-24 00:00:00,2015-06-25 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
188457,AB,MWF064,57.515567,-111.279517,2015,6,24,2015-06-24 00:00:00,2015-06-26 00:00:00,0.7,L,9,9,Boreal PLain,Plaines bornales
188458,AB,MWF067,57.67075,-110.8715,2015,6,24,2015-06-24 00:00:00,2015-06-26 00:00:00,0.1,L,9,9,Boreal PLain,Plaines bornales
188459,AB,MWF126,57.907683,-111.407917,2015,7,5,2015-07-05 00:00:00,2015-07-08 00:00:00,2.4,L,9,9,Boreal PLain,Plaines bornales
188480,AB,HWF026,58.389383,-116.2217,2015,4,21,2015-04-21 00:00:00,2015-04-30 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188481,AB,HWF041,58.314794,-116.211302,2015,4,27,2015-04-27 00:00:00,2015-04-27 00:00:00,0.2,H,9,9,Boreal PLain,Plaines bornales
188482,AB,HWF067,58.17995,-116.438983,2015,5,6,2015-05-06 00:00:00,2015-05-07 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188483,AB,HWF140,58.134283,-116.45835,2015,5,28,2015-05-28 00:00:00,2015-05-28 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188484,AB,HWF149,58.2255,-117.264,2015,6,4,2015-06-04 00:00:00,2015-06-04 00:00:00,0.01,L,9,9,Boreal PLain,Plaines bornales
188485,AB,HWF153,58.387583,-115.979333,2015,6,6,2015-06-06 00:00:00,2015-06-22 00:00:00,1.54,H,9,9,Boreal PLain,Plaines bornales
188486,AB,HWF309,58.21845,-116.680333,2015,8,16,2015-08-16 00:00:00,2015-08-16 00:00:00,0.02,L,9,9,Boreal PLain,Plaines bornales
188487,AB,HWF326,58.271179,-116.336624,2015,9,26,2015-09-26 00:00:00,2015-10-02 00:00:00,0.5,H,9,9,Boreal PLain,Plaines bornales
188610,AB,HWF247,58.031727,-116.216644,2015,1,28,2015-01-28 00:00:00,2015-03-20 00:00:00,0.3,H,9,9,Boreal PLain,Plaines bornales
188665,AB,HWF105,58.016667,-116.316933,2015,5,21,2015-05-21 00:00:00,2015-05-21 00:00:00,0.01,H,9,9,Boreal PLain,Plaines bornales
188666,AB,HWF115,57.907083,-115.3578,2015,5,23,2015-05-23 00:00:00,2015-05-23 00:00:00,0.07,H,9,9,Boreal PLain,Plaines bornales
188667,AB,HWF120,57.6028,-115.2097,2015,5,25,2015-05-25 00:00:00,2015-05-25 00:00:00,0.03,L,9,9,Boreal PLain,Plaines bornales
